ID,Name,Age,Nationality,Overall,Club,Value,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Position
263103,C. Osorio,19,England,55,Reading,325K,Right,1,3,3,Medium/ Medium,RES
253983,22 R. Baturina,21,Croatia,64,"Ferencvárosi TC",1.3M,Left,1,4,2,High/ Medium,RES
265552,D. Ouattara,20,Burkina Faso,63,FC Lorient,1.1M,Left,1,3,2,Medium/ Medium,LW
259023,21 A. Marković,19,Serbia,55,Sepsi OSK Sf. Gheorghe,300K,Right,1,2,2,Medium/ Medium,RES
254207,22 M. Rasmussen,21,Peru,62,FBC Melgar,650K,Right,1,3,3,Medium/ Medium,SUB
261265,L. Richardson,19,England,61,Burnley,775K,Right,1,3,2,Medium/ Medium,RES
261523,N. Cova,27,Venezuela,65,Metropolitanos de Caracas FC,750K,Left,1,2,2,Medium/ Medium,LB
258934,22 Eñaut Mendía,22,Spain,61,SD Eibar,750K,Right,1,3,3,Medium/ Medium,RES
264457,22 C. Yanis,25,Panama,66,Real Zaragoza,1.1M,Left,1,3,4,Medium/ Low,SUB
268290,22 N. Theisinger,18,Germany,54,Karlsruher SC,250K,Right,1,3,2,Medium/ Medium,RES
257302,R. Kumar Das,25,India,55,Jamshedpur FC,170K,Right,1,3,3,Medium/ High,SUB
268797,C. Friedrich,19,Denmark,56,Brøndby IF,325K,Right,1,3,2,High/ Medium,SUB
260529,22 J. Brítez,24,Paraguay,63,12 de Octubre FC,750K,Left,1,3,2,High/ Low,RM
270544,R. Maher,17,England,54,Walsall,300K,Left,1,3,2,High/ Medium,SUB
269466,J. Buter,20,Netherlands,59,Excelsior,475K,Right,1,4,2,High/ Medium,SUB
257944,Ł. Zjawiński,20,Poland,61,Lechia Gdańsk,800K,Right,1,2,2,Medium/ Medium,SUB
230003,19 C. Rzonca,21,England,58,Zagłębie Sosnowiec,180K,Right,1,3,2,Medium/ Medium,SUB
269873,Q. McNeill,23,Republic of Ireland,56,Charlotte FC,220K,Right,1,3,2,High/ High,SUB
266294,22 A. Cisneros,24,Ecuador,64,9 de Octubre,750K,Right,1,3,2,Medium/ High,SUB
263051,A. Cosgrave,22,England,58,AFC Wimbledon,325K,Right,1,2,2,High/ Medium,SUB
236573,"Pablo Vázquez",27,Spain,69,FC Cartagena,1.5M,Right,1,3,2,Medium/ Medium,RCB
243869,R. Crichlow,23,England,62,Bradford City,825K,Left,1,2,2,Medium/ Medium,SUB
234855,17 S. Mabussi,19,Congo DR,60,Stade Lavallois Mayenne FC,210K,Left,1,2,2,High/ Medium,RES
270370,André Duarte,24,Portugal,63,FC U Craiova 1948,650K,Right,1,2,2,Medium/ Medium,RCB
255988,"21 L. Estupiñán",21,Ecuador,60,C.D. Universidad Católica del Ecuador,550K,Left,1,2,3,Medium/ Medium,SUB
258119,21 I. Enríquez,20,Argentina,54,Club Plaza de Deportes Colonia,250K,Right,1,3,2,Medium/ Low,SUB
258709,22 V. Nikolov,20,Bulgaria,60,FC Flyeralarm Admira,600K,Right,1,3,2,Medium/ Medium,SUB
258832,22 L. Sackey,18,England,55,Reading,300K,Right,1,3,2,High/ Medium,RES
253416,Raúl García,21,Spain,66,CD Mirandés,2.1M,Right,1,3,4,High/ Low,ST
264030,H. Jewitt-White,18,Wales,53,Portsmouth,250K,Right,1,3,2,Medium/ Medium,RES
267934,22 O. Pérez,19,Mexico,57,Club Universidad Nacional,325K,Left,1,2,2,Medium/ Medium,SUB
261358,Y. Sylla,19,Belgium,60,SV Zulte Waregem,650K,Right,1,3,2,Medium/ Medium,SUB
254983,21 Ş. Kaynak,21,Germany,59,Yeni Malatyaspor,500K,Left,1,3,2,Medium/ Low,RES
253687,20 J. Lucumí,21,Colombia,57,Jaguares de Córdoba Fútbol Club,140K,Right,1,2,2,Medium/ Medium,SUB
266824,Y. Chaib,25,Norway,59,Sandefjord Fotball,275K,Left,1,3,3,Medium/ Medium,SUB
271325,A. Pepple,19,Canada,57,Grimsby Town,400K,Right,1,4,2,Medium/ Medium,SUB
265484,D. Lembikisa,18,Jamaica,55,Wolverhampton Wanderers,300K,Left,1,5,2,High/ Medium,RES
260606,S. Flaherty,20,England,57,Queens Park Rangers,400K,Left,1,3,3,Medium/ Medium,RES
262451,I. Zanfir,21,Romania,54,FC U Craiova 1948,240K,Right,1,2,2,Medium/ Medium,RES
265503,T. Lezcano,30,Paraguay,63,General Caballero (JLM),425K,Left,1,2,2,Medium/ Medium,LB
262490,Koldo Obieta,28,Spain,64,Miedź Legnica,600K,Right,1,3,2,Medium/ Medium,SUB
256945,Mortimer,21,Spain,63,Viborg FF,1.2M,Left,1,4,3,Medium/ Medium,SUB
256249,22 J. Zeballos,24,Uruguay,64,Montevideo City Torque,850K,Right,1,3,3,Medium/ Medium,ST
266807,J. Sundström,20,Sweden,57,Varbergs BoIS FC,350K,Right,1,3,3,Medium/ Medium,SUB
260098,22 D. Chirino,19,Netherlands,60,PEC Zwolle,550K,Right,1,3,2,Medium/ Medium,RES
259294,22 I. Lago,18,Argentina,60,Club Atlético Talleres,575K,Right,1,4,2,High/ Medium,RES
255166,20 V. Torres,23,Mexico,59,Club Tijuana,170K,Left,1,2,2,Medium/ High,RES
261228,M. Celis,26,Venezuela,63,Caracas Fútbol Club,600K,Right,1,3,2,Medium/ Medium,SUB
260699,"22 N. Fernández",18,Uruguay,53,Club Atlético Rentistas,200K,Right,1,2,2,Medium/ Medium,SUB
261099,22 K. Holmén,19,Sweden,55,IF Elfsborg,300K,Left,1,3,2,Medium/ Medium,SUB
258138,21 R. Ugarriza,19,Argentina,57,Club Atlético Tigre,400K,Right,1,3,2,Medium/ Medium,RES
259405,Zarzana,20,Spain,63,Sevilla FC,1.2M,Right,1,5,3,Medium/ Medium,RES
267448,22 F. Heiselberg,18,Denmark,58,FC Midtjylland,475K,Left,1,3,2,Medium/ Low,SUB
266235,22 L. Copado,17,Germany,60,FC Bayern München,625K,Right,1,3,2,Medium/ Medium,RES
260511,22 L. Toco,29,Bolivia,63,Club Atlético Palmaflor,400K,Right,1,3,2,Medium/ High,RCB
269597,R. Bakayoko,20,France,59,Chamois Niortais Football Club,500K,Left,1,3,2,Medium/ Medium,SUB
270988,M. Berg,18,Germany,55,SK Austria Klagenfurt,300K,Right,1,3,2,Medium/ Medium,RES
268094,22 M. Rijks,18,Netherlands,61,FC Utrecht,775K,Right,1,3,2,Medium/ Medium,RES
259131,21 J. Trenskow,19,Denmark,51,AC Horsens,140K,Left,1,2,2,Medium/ Medium,SUB
255679,E. Mina,31,Venezuela,62,Hermanos Colmenarez,325K,Right,1,3,3,Medium/ Medium,SUB
260812,22 G. Gordillo,26,Guatemala,65,Universidad Técnica de Cajamarca,775K,Right,1,2,2,Medium/ High,RCB
253821,22 P. Álvarez,20,Venezuela,63,Aragua Fútbol Club,1M,Right,1,2,3,Low/ Medium,RB
263568,22 M. Grudziński,21,Poland,59,Legia Warszawa,475K,Left,1,2,2,Medium/ Medium,RES
257112,R. Saïd,22,Comoros,63,Stade Brestois 29,1.1M,Left,1,5,3,Medium/ Medium,SUB
181726,15 D. Doyle,33,Republic of Ireland,53,Drogheda United,30K,Right,1,3,2,Medium/ Medium,RB
262539,I. Said,20,Nigeria,61,Viborg FF,800K,Right,1,2,2,Medium/ Low,SUB
260860,21 R. Kodama,18,Japan,56,Sagan Tosu,375K,Right,1,3,3,Medium/ Medium,RES
271029,"R. Fernández",16,Argentina,60,Racing Club,550K,Right,1,3,2,Medium/ Low,RES
226899,15 D. Pandurevic,17,Australia,55,Central Coast Mariners,80K,Right,1,4,2,High/ Medium,SUB
262135,22 D. Wolfe,19,Norway,58,SK Brann,475K,Left,1,2,2,High/ Medium,SUB
254968,21 O. Bekar,19,Austria,58,SC Rheindorf Altach,450K,Right,1,3,2,Medium/ Medium,RES
255086,"20 S. González Vega",21,Mexico,57,Cruz Azul,160K,Right,1,3,2,Medium/ Medium,RES
242953,22 N. Boxall,29,New Zealand,62,,0,Right,1,3,2,Medium/ High,SUB
266496,Min Gyung Hyun,20,Korea Republic,63,Incheon United FC,1.1M,Right,1,3,3,High/ Medium,RES
255648,Y. Vílchez,27,Peru,69,Club Alianza Lima,1.6M,Right,1,2,2,Low/ High,RB
253800,22 M. Trías,22,Venezuela,61,Aragua Fútbol Club,700K,Right,1,2,2,Medium/ Medium,SUB
259525,21 Pepe Blanco,20,Spain,53,Deportivo Alavés,180K,Right,1,3,2,Medium/ Medium,RES
266839,A. Parra,19,Venezuela,58,Estudiantes de Mérida,475K,Left,1,3,2,Medium/ Medium,SUB
257268,"21 Cássio Scheid",26,Brazil,64,SC Farense,675K,Left,1,3,2,Medium/ High,RES
269872,22 A. McFadden,22,United States,57,Atlanta United,325K,Right,1,4,3,High/ High,SUB
268893,"S. Dávila",22,Venezuela,52,Estudiantes de Mérida,180K,Right,1,3,2,Medium/ Medium,RES
257232,22 G. Schulz,21,Germany,60,F.C. Hansa Rostock,550K,Right,1,3,2,Medium/ Medium,RES
255421,21 M. Rosales,20,Bolivia,54,Club Deportivo Jorge Wilstermann,250K,Right,1,2,2,Medium/ High,RES
255070,22 L. Rojas,19,Chile,59,Bologna,525K,Right,1,3,2,Medium/ Low,RES
262029,M. Sankoh,18,Netherlands,62,Vitesse,1M,Right,1,3,3,Medium/ Medium,SUB
260651,B. Traore,19,Côte d'Ivoire,62,BK Häcken,850K,Right,1,3,2,High/ Medium,SUB
256342,21 M. Gallagher,19,England,52,Aberdeen,210K,Right,1,3,2,Medium/ Medium,RES
269731,S. Nsimba,26,France,60,Stade Lavallois Mayenne FC,325K,Right,1,3,2,Medium/ Medium,SUB
254130,G. Acosta,22,United States,57,Inter Miami CF,375K,Right,1,3,3,High/ Medium,RES
256864,C. Caton,19,Wales,56,Shrewsbury Town,300K,Left,1,2,2,Medium/ Medium,SUB
256893,22 Kibe,21,Brazil,64,Clube Sport Marítimo,1.3M,Right,1,2,2,Medium/ Low,RES
262556,M. Al Shammari,21,Saudi Arabia,61,Al Nassr,700K,Left,1,2,2,High/ Medium,SUB
263020,S. Güler,27,Turkey,63,Adana Demirspor,550K,Right,1,3,2,Medium/ High,SUB
257559,21 Pablo Roig,22,Spain,61,C.D. Castellón,725K,Right,1,3,3,Medium/ Medium,RES
265577,F. Asllani,19,Germany,61,TSG Hoffenheim,775K,Right,1,4,2,Medium/ Medium,RES
266898,C. Etoga,19,Cameroon,56,Dijon FCO,325K,Right,1,2,2,Medium/ High,RES
233915,22 J. Ponticelli,22,England,59,Wrexham AFC,450K,Right,1,3,3,Medium/ High,RES
258759,22 Andrés Borge,19,Spain,60,Real Zaragoza,600K,Right,1,2,2,Medium/ Medium,RES
258923,Arribas,20,Spain,63,Real Madrid CF,1.3M,Left,1,3,3,Medium/ Medium,RES
255393,22 Mario Rodríguez,24,Spain,61,Warta Poznań,450K,Left,1,3,3,Medium/ Medium,SUB
244192,T. Isherwood,24,Sweden,69,SV Darmstadt 98,1.8M,Left,1,3,2,Medium/ High,LCB
255796,21 S. Fujio,19,Japan,56,Cerezo Osaka,350K,Right,1,3,2,Medium/ Medium,RES
262156,H. Tebily,20,France,58,FC Sochaux-Montbéliard,550K,Right,1,2,2,Medium/ Medium,RES
270532,D. Pejčinović,17,Germany,62,VfL Wolfsburg,1M,Left,1,3,2,Medium/ Medium,RES
259895,22 E. Skistad,20,Norway,54,Mjøndalen IF,250K,Right,1,3,2,Medium/ Medium,SUB
255880,21 M. Correa,28,Uruguay,62,Liverpool Fútbol Club,400K,Right,1,3,3,Medium/ Medium,SUB
258838,21 W. Shepherd,18,England,50,Salford City,130K,Right,1,3,2,Medium/ High,RES
266000,22 T. Gaal,20,Germany,60,Borussia Mönchengladbach,550K,Right,1,2,2,Medium/ Medium,RES
253734,22 F. Manenti,24,Argentina,64,12 de Octubre FC,800K,Right,1,3,2,Medium/ Medium,RCB
225487,H. Kurucay,24,Turkey,64,Hamarkameratene,1.2M,Right,1,3,2,Low/ High,LCB
268271,M. Cissé,18,Guinea,63,Pisa,1.2M,Left,1,3,2,Medium/ Medium,SUB
268434,22 J. Hugill,17,England,62,Manchester United,1M,Right,1,4,2,Medium/ Medium,RES
268755,S. Davi,22,Italy,61,Südtirol,625K,Left,1,3,2,Medium/ Medium,SUB
214192,22 J. Mena,32,Colombia,66,La Equidad,550K,Left,1,2,2,Low/ High,SUB
265821,22 E. García,20,Argentina,59,San Lorenzo de Almagro,500K,Right,1,2,2,High/ Low,RES
255064,21 D. Ramírez,25,Peru,55,Club Atlético Grau,170K,Right,1,3,2,Medium/ High,RCM
263623,Hugo Oliveira,20,Portugal,60,FC Vizela,575K,Right,1,3,2,Medium/ High,RES
262178,C. Dehmie,20,Côte d'Ivoire,55,Brisbane Roar,300K,Right,1,2,2,High/ Low,SUB
265629,J. Scanlon,18,England,52,Rochdale,170K,Right,1,3,2,Medium/ Medium,SUB
262752,C. Calzadilla,20,Venezuela,61,"Deportivo Táchira FC",800K,Right,1,3,3,Medium/ Medium,RES
268769,L. Andreoli,21,Italy,57,Brescia,350K,Right,1,3,2,Medium/ Medium,SUB
269902,G. Rossi,19,Argentina,60,Newell's Old Boys,600K,Right,1,3,2,Medium/ Medium,RES
260716,M. Doumbouya,24,Guinea,62,FC Ingolstadt 04,625K,Right,1,3,2,Medium/ Low,LM
263425,A. Delphis,19,France,54,FC Sochaux-Montbéliard,250K,Right,1,3,2,Medium/ Medium,RES
264549,22 K. Mantilla,18,Colombia,59,Club Independiente Santa Fe,500K,Right,1,3,2,Medium/ Medium,RCB
266250,Anderson Jesus,27,Brazil,70,FC Vizela,1.6M,Right,1,2,2,Medium/ Medium,LCB
264105,Pep Gayà,22,Spain,64,RCD Mallorca,1.2M,Right,1,3,2,Medium/ High,RES
263955,22 B. Knight,19,England,60,Crewe Alexandra,575K,Left,1,3,3,Medium/ Medium,RES
246979,Elliot Simões,22,Angola,63,Salford City,775K,Right,1,3,3,Medium/ Medium,SUB
266432,22 J. Yli-Kokko,19,Finland,55,HJK Helsinki,300K,Right,1,4,2,High/ Medium,SUB
254022,N. Woltemade,20,Germany,63,SV Werder Bremen,1.1M,Right,1,3,2,Medium/ Low,SUB
266525,İ. Çokçalış,22,Turkey,61,Adana Demirspor,700K,Right,1,3,2,Medium/ Medium,RES
263645,22 Jójó,20,Portugal,62,Belenenses SAD,575K,Right,1,2,2,Medium/ Medium,RES
263278,22 C. Gavra,28,Romania,59,FC Academica Clinceni,230K,Right,1,3,2,Medium/ Medium,SUB
258111,21 I. Jackson Jr,23,England,58,Grimsby Town,325K,Right,1,3,2,High/ Medium,RES
262958,22 S. Yamada,27,Japan,60,FC Viktoria 1889 Berlin,250K,Right,1,4,2,Medium/ Medium,RES
245361,I. Sauter,21,Switzerland,56,FC Zürich,325K,Left,1,5,2,Medium/ High,RES
262732,L. Nordås,20,Norway,59,FK Bodø/Glimt,550K,Left,1,2,2,Medium/ Medium,SUB
251275,K. Joseph,20,Scotland,61,Swansea City,800K,Right,1,3,2,Medium/ Medium,SUB
253560,21 E. Díaz,28,Argentina,60,Club Atlético Tigre,250K,Right,1,3,2,Medium/ Low,SUB
261315,22 R. Corozo,21,Ecuador,60,Guayaquil City FC,550K,Left,1,2,2,Medium/ Medium,LM
262339,"G. Luján",21,Argentina,62,San Lorenzo de Almagro,825K,Right,1,3,2,Medium/ Medium,RES
270211,L. Schlishting,20,Argentina,61,Club Atlético Colón,675K,Right,1,3,2,Medium/ Medium,RES
262245,22 J. Orpik,17,Poland,53,Jagiellonia Białystok,240K,Right,1,3,2,Medium/ Medium,RES
241318,Yang Shuai,25,China PR,64,Henan Songshan Longmen FC,775K,Right,1,2,2,Low/ Medium,LCB
266481,R. Cisterna,20,Chile,61,Deportivo Ñublense,725K,Right,1,3,2,Medium/ Medium,SUB
255463,M. Ramos,24,Colombia,63,Deportivo Cali,775K,Right,1,3,3,Medium/ Medium,SUB
259151,22 Y. Dülger,24,Turkey,59,Kasimpaşa SK,300K,Left,1,3,2,High/ Low,RES
255637,21 A. Canales,20,Chile,55,Audax Italiano,325K,Right,1,3,2,Medium/ Low,SUB
257733,21 A. Popa,29,Romania,58,Campionii FC Arges,200K,Right,1,2,2,Medium/ Low,RES
270849,S. Diba,18,Senegal,52,Servette FC,180K,Right,1,3,2,Medium/ Medium,RES
260883,22 B. Bermingham,19,Northern Ireland,57,Drogheda United,350K,Left,1,3,2,Medium/ Medium,SUB
222895,18 Leo Pereira,21,Brazil,66,Orlando City Soccer Club,700K,Left,1,2,2,Medium/ High,RES
262362,22 J. Mulligan,18,Scotland,58,Dundee FC,475K,Right,1,3,2,Medium/ Medium,SUB
258356,Pedrão,25,Brazil,70,Portimonense SC,2.2M,Right,1,2,2,Medium/ High,LCB
268588,22 C. Angulo,20,Ecuador,59,Independiente del Valle,325K,Right,1,3,3,High/ Low,RES
259993,22 E. Ahlstrand,19,Sweden,59,Halmstads BK,475K,Left,1,3,2,Medium/ Medium,LCM
255899,K. Díaz,20,Venezuela,62,Hermanos Colmenarez,875K,Right,1,3,3,Medium/ Medium,SUB
223638,D. Boldor,27,Romania,64,AFC Chindia Târgoviște,625K,Left,1,2,2,Medium/ Medium,RCB
261001,22 Y. Kitajima,20,Japan,56,Avispa Fukuoka,325K,Left,1,2,2,Medium/ Medium,SUB
269965,T. Stappmann,22,Germany,62,1. FC Magdeburg,825K,Right,1,5,2,High/ Medium,RES
256498,22 B. Bischof,17,Germany,54,SV Wehen Wiesbaden,230K,Right,1,3,2,Medium/ Medium,SUB
255683,21 F. Píriz,22,Uruguay,61,Club Plaza de Deportes Colonia,500K,Left,1,2,2,High/ Medium,RES
255676,21 E. Pérez,22,Venezuela,60,Llaneros de Guanare Escuela de Fútbol,525K,Right,1,2,2,Medium/ Medium,SUB
262575,22 A. Katsantonis,21,Cyprus,63,APOEL Nicosia FC,1.1M,Right,1,3,2,Medium/ Low,SUB
252317,D. Nemeth,21,Austria,68,FC St. Pauli,2.3M,Right,1,4,2,Medium/ Medium,SUB
253496,C. Zimba,20,England,57,Newport County,375K,Right,1,3,2,Medium/ Medium,SUB
255244,21 D. Dabo,27,France,58,Kilmarnock,190K,Right,1,3,2,Medium/ High,RES
263730,B. Singh,24,India,55,Bengaluru FC,180K,Right,1,3,2,High/ Medium,RES
257255,22 B. Pernot,22,Germany,61,Sportclub Verl,700K,Right,1,3,2,Medium/ High,RES
263021,S. Akaydin,28,Turkey,67,Adana Demirspor,1M,Right,1,2,2,Medium/ High,RCB
263861,T. Goodrham,18,England,54,Oxford United,250K,Right,1,3,2,High/ Medium,RES
256367,A. Leifsson,23,Iceland,64,Strømsgodset IF,1.1M,Right,1,4,2,Medium/ Medium,SUB
262536,22 D. Stirpe,18,Venezuela,58,Academia Puerto Cabello,450K,Right,1,3,2,Medium/ Medium,SUB
254514,K. Höög Jansson,21,Sweden,59,Gangwon FC,475K,Left,1,3,2,Medium/ High,SUB
266010,G. de Regt,19,Netherlands,59,Vitesse,575K,Right,1,3,3,Medium/ Medium,SUB
262354,22 J. Rotsen,24,France,56,US Quevilly Rouen Métropole,210K,Right,1,2,2,Medium/ Medium,RES
263916,O. Aghatise,19,Germany,56,Derby County,350K,Right,1,3,2,High/ Medium,SUB
270115,L. von Schroetter,23,Germany,60,FSV Zwickau,375K,Right,1,3,2,Medium/ Medium,SUB
247649,J. Branthwaite,20,England,68,PSV,3M,Left,1,5,2,Medium/ High,RES
264728,A. Kaplan,19,Turkey,67,Trabzonspor,2.3M,Left,1,3,2,Medium/ Medium,SUB
258909,21 A. Zaharia,17,Romania,53,AFC Astra Giurgiu,300K,Left,1,3,2,Medium/ Medium,RES
259264,22 G. Jurcher,24,Germany,61,SV Waldhof Mannheim 07,450K,Right,1,2,2,Medium/ Medium,RES
263697,22 M. Guendouzi,19,France,53,Olympique de Marseille,200K,Right,1,2,2,Medium/ Medium,RES
255490,21 E. Meza,22,Paraguay,60,Club Sportivo Luqueño,400K,Right,1,3,2,Medium/ Medium,SUB
255404,21 Nacho Díaz,20,Spain,62,"Cádiz CF",975K,Right,1,3,3,Medium/ Medium,RES
255789,S. Stehle,20,Germany,59,Viktoria Köln,500K,Right,1,3,3,Medium/ Medium,SUB
255827,R. Veselinović,23,Serbia,68,Vancouver Whitecaps FC,1.7M,Right,1,3,2,Low/ High,CB
264421,T. Small,17,England,57,Port Vale,400K,Left,1,2,2,High/ Medium,SUB
265630,22 B. Williams,16,England,51,Harrogate Town,130K,Right,1,3,2,Medium/ Medium,SUB
259614,"22 J. Marchán",22,Venezuela,62,Club Sporting Cristal,900K,Left,1,3,3,Medium/ Medium,RM
256993,P. Ramfangzauva,23,India,54,Odisha FC,230K,Right,1,3,2,Medium/ Medium,LDM
267796,S. Ngoma,16,United States,56,New York Red Bulls,450K,Right,1,3,2,High/ Medium,SUB
263535,W. Martínez Tauda,22,Chile,57,Deportivo Ñublense,375K,Right,1,3,2,Medium/ Medium,SUB
269429,H. Al Nowaiqi,26,Saudi Arabia,58,Al Khaleej,250K,Right,1,3,2,High/ Medium,RB
266682,W. Sands,21,United States,56,Columbus Crew,300K,Left,1,3,2,High/ Medium,RES
262085,22 T. Rodríguez,20,Argentina,59,Arsenal de Sarandí,475K,Left,1,2,2,Medium/ Medium,RES
260534,21 N. Walsh,17,Australia,54,Perth Glory,230K,Right,1,3,2,Medium/ Medium,SUB
259302,22 V. Adedokun,18,Republic of Ireland,54,Brentford,240K,Left,1,3,2,High/ Medium,RES
263277,H. Al Mohammed,23,Saudi Arabia,55,Al Fateh,275K,Right,1,3,3,Medium/ Medium,SUB
269832,T. Muro,20,Argentina,60,Gimnasia y Esgrima La Plata,550K,Right,1,2,3,High/ Low,RES
257943,21 Dani Ruiz,21,Spain,61,CD Mirandés,750K,Left,1,3,2,High/ Medium,SUB
266311,G. Flores,20,Argentina,59,Club Atlético Tigre,550K,Right,1,3,2,Medium/ Medium,RES
211270,E. Saveljich,31,Montenegro,71,Rayo Vallecano,1.3M,Right,1,3,2,High/ Medium,SUB
269986,C. Kaymaz,24,Germany,56,SpVgg Bayreuth,275K,Right,1,4,2,Medium/ Medium,RES
254871,21 Lee Kang Hee,18,Korea Republic,53,Suwon Samsung Bluewings,230K,Right,1,3,2,Medium/ Medium,RES
254716,"21 R. Báez",22,Paraguay,61,Club Nacional,725K,Right,1,3,2,Medium/ Medium,SUB
261822,22 C. Medina,19,Ecuador,62,Estudiantes de Mérida,800K,Left,1,3,2,Medium/ Medium,RES
264221,22 A. Martha,17,Netherlands,61,Ajax,825K,Left,1,2,3,Medium/ Medium,RES
254581,21 A. Jones,26,Trinidad and Tobago,58,Real Salt Lake,250K,Right,1,3,2,Medium/ Medium,RES
262962,A. Ementa,20,Denmark,61,Aalborg BK,800K,Right,1,3,2,Medium/ Low,ST
254649,21 F. Vigo,21,Uruguay,57,Club Atlético River Plate,375K,Left,1,4,2,Medium/ Low,SUB
254650,21 G. Viera,33,Uruguay,65,Club Atlético River Plate,350K,Right,1,2,2,Medium/ High,LCB
253420,20 E. Robise,18,France,58,Southampton,250K,Right,1,4,2,High/ Medium,RES
242569,F. Álvarez,22,Argentina,67,Patronato,2.1M,Right,1,3,2,Medium/ Medium,RCB
261582,22 Song Jun Seok,20,Korea Republic,54,Gangwon FC,230K,Left,1,3,2,Medium/ Medium,RES
270093,T. Prestianni,20,Italy,52,Cosenza,170K,Right,1,4,3,Medium/ Medium,SUB
256555,J. Dorsett,20,England,62,Kilmarnock,900K,Left,1,3,2,Medium/ Medium,RES
252853,21 G. Ushler,24,Australia,60,Central Coast Mariners,400K,Right,1,3,4,High/ Medium,SUB
269607,C. Davies,18,England,53,Mansfield Town,220K,Right,1,2,2,High/ Medium,RES
256435,22 H. Falchener,18,Norway,53,Sandefjord Fotball,220K,Right,1,2,2,Medium/ Medium,RES
257193,N. Dailly,20,Belgium,56,KV Mechelen,350K,Right,1,3,3,Medium/ Medium,RES
255302,21 G. Firpo,31,Uruguay,63,Liverpool Fútbol Club,325K,Right,1,3,2,Medium/ Medium,RES
259691,21 E. Borges,33,Uruguay,67,Cerro Largo Fútbol Club,650K,Left,1,2,3,Medium/ Low,ST
255273,M. Pineda,24,United States,66,Chicago Fire Football Club,1.8M,Right,1,3,2,Medium/ Medium,SUB
256506,F. Clarke,19,England,62,Walsall,950K,Right,1,2,2,High/ Low,SUB
258974,E. Batalla,21,Colombia,61,Patronato,800K,Right,1,3,3,Medium/ Medium,RES
255191,21 C. Núñez,26,Uruguay,61,Centro Atlético Fénix,375K,Right,1,3,2,Medium/ Medium,LDM
263771,22 C. Landu,20,Netherlands,60,PEC Zwolle,600K,Right,1,4,2,Medium/ Medium,RES
262731,C. Taylor,20,England,64,Stoke City,1.2M,Right,1,3,2,Low/ High,RCB
260301,22 M. Musolitin,22,Ukraine,58,Lechia Gdańsk,425K,Right,1,3,2,Medium/ Medium,SUB
259499,21 J. Vera,21,Argentina,54,Club Sportivo Luqueño,240K,Right,1,3,2,High/ Medium,CB
259741,M. Irshad,27,India,54,NorthEast United FC,120K,Right,1,3,2,High/ Medium,LCB
255852,Corral,24,Spain,62,Korona Kielce,750K,Left,1,3,3,Medium/ Medium,SUB
261029,22 J. Filipovic,25,Croatia,60,Mjällby AIF,300K,Right,1,2,2,High/ Medium,SUB
263719,22 Y. Martínez,21,Colombia,61,América de Cali,700K,Left,1,2,2,Medium/ Medium,SUB
256024,N. Tafari,25,United States,64,FC Dallas,700K,Right,1,3,2,High/ Medium,SUB
259568,C. Harvey,22,Panama,54,LA Galaxy,240K,Right,1,3,2,Medium/ High,RES
263670,Bernardo Vital,21,Portugal,69,Estoril Praia,2.9M,Right,1,3,2,Medium/ Medium,RCB
255941,N. Smith,21,Australia,59,Melbourne Victory,350K,Left,1,3,2,Medium/ Medium,SUB
260044,Lautaro,21,Uruguay,66,RC Celta de Vigo,2.1M,Right,1,4,3,Medium/ Medium,SUB
256597,22 M. Kozak,24,Poland,63,Radomiak Radom,700K,Left,1,3,3,High/ Medium,RES
268414,22 W. Kambwala,16,France,60,Manchester United,575K,Right,1,3,2,Medium/ Medium,RES
251451,F. Jäkel,21,Germany,68,DSC Arminia Bielefeld,2.5M,Right,1,2,2,Medium/ High,RCB
260552,21 Diego Vargas,21,Spain,61,Albacete BP,525K,Right,1,3,2,Medium/ Medium,RES
262217,M. Winkler,19,Germany,61,SV Waldhof Mannheim 07,775K,Right,1,3,2,Medium/ Medium,SUB
239590,"R. González",31,Argentina,68,Platense,825K,Right,1,3,2,Medium/ Medium,SUB
263068,L. Ennali,20,Germany,60,Rot-Weiß Essen,600K,Right,1,2,2,Low/ Low,LW
268923,A. Pergreffi,34,Italy,67,Modena,325K,Left,1,3,2,Medium/ High,LCB
253930,"21 G. Fernández",32,Venezuela,60,Aragua Fútbol Club,200K,Right,1,3,2,Medium/ Medium,ST
268892,J. Ardila,16,Venezuela,53,Estudiantes de Mérida,250K,Right,1,3,2,Medium/ Medium,RES
258395,W. Jarmouni,22,France,59,Pau FC,500K,Left,1,3,2,High/ Medium,SUB
223958,A. Yasar,27,Belgium,63,İstanbulspor,500K,Left,1,2,2,Medium/ Medium,LWB
259626,C. Offor,22,Nigeria,59,Club de Foot Montréal,500K,Right,1,3,2,Medium/ Medium,RES
266166,D. Arrocha,27,Denmark,62,FK Jerv,400K,Right,1,3,2,Low/ Medium,CB
268093,22 Y. Beaka,18,France,59,Paris FC,575K,Right,1,3,2,Medium/ Medium,RES
266635,22 O. Sterian,17,Romania,53,FC Academica Clinceni,220K,Left,1,3,2,Medium/ Medium,SUB
265579,R. Vucic,19,Austria,61,FK Austria Wien,775K,Right,1,3,2,Medium/ Medium,RES
255720,E. Lastre,22,Ecuador,61,CS Emelec,700K,Right,1,3,2,Medium/ Medium,SUB
